date,daily_return,num_stocks,nav,peak,drawdown
2020-04-22,0.00405884246456412,30,1.127245033395222,1.2912122306738434,-0.126987023034201
2020-04-23,-0.00729631415906891,30,1.1190202994973202,1.2912122306738434,-0.13335679997908756
2020-04-24,-0.004543852108901174,30,1.113935636749546,1.2912122306738434,-0.1372946985111674
2020-04-27,0.014072724594550877,30,1.1296117461815782,1.2912122306738434,-0.12515408439705603
2020-04-28,-0.003943082719784078,30,1.1251575936251446,1.2912122306738434,-0.12860367420934365
2020-04-29,0.007352456685444553,30,1.1334302660965725,1.2912122306738434,-0.12219677046811228
2020-04-30,0.011597480489124285,30,1.1465752014934105,1.2912122306738434,-0.11201646464032587
2020-05-06,0.0006051723305105615,30,1.1472690770802039,1.2912122306738434,-0.11147908157477728
2020-05-07,-0.0047242626130401385,30,1.1418490766722569,1.2912122306738434,-0.11567668773059758
2020-05-08,0.005338953523224314,30,1.1479453558231465,1.2912122306738434,-0.11095532666688758
2020-05-11,-0.004176023617786839,30,1.1431515089053004,1.2912122306738434,-0.1146679982199942
2020-05-12,0.0009304924702726962,30,1.1442152027767176,1.2912122306738434,-0.11384420345864646
2020-05-13,0.00129386300034741,30,1.1456956604920254,1.2912122306738434,-0.11269763926095822
2020-05-14,-0.005329526799282543,30,1.1395896447656115,1.2912122306738434,-0.11742654097158355
2020-05-15,0.0032606980540909004,30,1.1433055025027608,1.2912122306738434,-0.11454873541113743
2020-05-18,-0.008126934409125208,30,1.134013933674329,1.2912122306738434,-0.12174473976092808
2020-05-19,0.0006449415718588488,30,1.1347453064032227,1.2912122306738434,-0.12117831643289616
2020-05-20,-0.0015119663452446233,30,1.1330296096895167,1.2912122306738434,-0.12250706524192084
2020-05-21,-0.008275612003647282,30,1.1236530962510825,1.2912122306738434,-0.12976885630592042
2020-05-22,-0.017736830019581186,30,1.103723052281901,1.2912122306738434,-0.1452039981793679
2020-05-25,0.0024880075126924583,30,1.1064691235279103,1.2912122306738434,-0.14307725930501872
2020-05-26,0.011133229928433751,30,1.118787698688859,1.2912122306738434,-0.13353694140195793
2020-05-27,-0.0036083307471526955,30,1.1147507426361438,1.2912122306738434,-0.13666342669756917
2020-05-28,0.001272708118142148,30,1.1161694949560017,1.2912122306738434,-0.13556465123203823
2020-05-29,-0.0019286517937679346,30,1.1140167926574058,1.2912122306738434,-0.13723184601803592
2020-06-01,0.014446772614886553,30,1.1301107399500925,1.2912122306738434,-0.12476763067809314
2020-06-02,-0.002074218043535059,30,1.1277666438620952,1.2912122306738434,-0.1265830534508266
2020-06-03,-0.009858657793027513,30,1.1166483784498678,1.2912122306738434,-0.13519377223748585
2020-06-04,-0.002100677583854933,30,1.1143026602322101,1.2912122306738434,-0.13701045129452472
2020-06-05,0.0018568111268306893,30,1.1163717098103862,1.2912122306738434,-0.13540804269814988
2020-06-08,0.0053288002347067435,30,1.1223206316396437,1.2912122306738434,-0.13080080487315432
2020-06-09,0.0039094965359881256,30,1.1267083402613067,1.2912122306738434,-0.12740267363072236
2020-06-10,-0.006634432491449371,30,1.1192332698402903,1.2912122306738434,-0.13319186168473843
2020-06-11,-0.00203383441446859,30,1.1169569346982708,1.2912122306738434,-0.13495480590718548
2020-06-12,-0.0022885248774325555,30,1.114400750966193,1.2912122306738434,-0.13693448335397035
2020-06-15,-0.008448067971130464,30,1.1049862176749519,1.2912122306738434,-0.1442257195021348
2020-06-16,0.010165701279772376,30,1.116219177482101,1.2912122306738434,-0.1355261738036813
2020-06-17,-0.002408662114704955,30,1.113530582637593,1.2912122306738434,-0.13760839915799428
2020-06-18,0.003684567324169215,30,1.1176334610368426,1.2912122306738434,-0.1344308592448938
2020-06-19,0.008461846205251214,30,1.127090703497979,1.2912122306738434,-0.12710654629581272
2020-06-22,-0.0024360632471535897,30,1.1243450392589789,1.2912122306738434,-0.12923296995706254
2020-06-23,-0.003047007811594034,30,1.1209191511414298,1.2912122306738434,-0.13188620389968186
2020-06-24,0.0013852414681829331,30,1.1224718948320713,1.2912122306738434,-0.13068365667022203
2020-06-29,-0.005403773850430034,30,1.1164063105589352,1.2912122306738434,-0.13538124559405884
2020-06-30,0.012689133538181697,30,1.1305725393164865,1.2912122306738434,-0.12440998275978539
2020-07-01,0.015760167391949013,30,1.1483905517848552,1.2912122306738434,-0.1106105375213601
2020-07-02,0.019278258150117425,30,1.1705295212993194,1.2912122306738434,-0.09346465786770268
2020-07-03,0.02798336576000196,30,1.2032848770267182,1.2912122306738434,-0.06809674781444619
2020-07-06,0.06280770426864965,30,1.2788604377339508,1.2912122306738434,-0.009566043944183074
2020-07-07,0.007590090394672991,30,1.2885671040585227,1.2912122306738434,-0.0020485606877656912
2020-07-08,0.01403626228837225,30,1.3066537699072565,1.3066537699072565,0.0
2020-07-09,0.007291794344073055,30,1.316181620476328,1.316181620476328,0.0
2020-07-10,-0.011669174170991762,30,1.3008228679063314,1.316181620476328,-0.01166917417099182
2020-07-13,0.018372334529929316,30,1.3247220207996886,1.3247220207996886,0.0
2020-07-14,-0.01311920545191621,30,1.3073427204421397,1.3247220207996886,-0.01311920545191631
2020-07-15,-0.015784848277879376,30,1.2867065139527705,1.3247220207996886,-0.028696969062210868
2020-07-16,-0.03526773443859885,30,1.2413272903182688,1.3247220207996886,-0.06295262641673101
2020-07-17,-0.00510099336578705,30,1.234995288045585,1.3247220207996886,-0.06773249885280738
2020-07-20,0.026141976716400697,30,1.2672805061105372,1.3247220207996886,-0.04336118354436044
2020-07-21,0.0027210521750377636,30,1.2707288424880723,1.3247220207996886,-0.04075811941211826
2020-07-22,0.001250099040927351,30,1.2723173793953455,1.3247220207996886,-0.03955897205717788
2020-07-23,0.008106251786223184,30,1.2826311044247118,1.3247220207996886,-0.03177339525885433
2020-07-24,-0.042072456440350875,30,1.228667663154764,1.3247220207996886,-0.07250906691121506
2020-07-27,0.004137623397992432,30,1.2337514272261898,1.3247220207996886,-0.06867145872504106
2020-07-28,0.0075405608628332085,30,1.2430546049527962,1.3247220207996886,-0.061648719176263585
2020-07-29,0.02168989303732639,30,1.2700163263737783,1.3247220207996886,-0.04129598026375859
2020-07-30,-0.0019409618405014095,30,1.267551273147473,1.3247220207996886,-0.043156788182401956
2020-07-31,0.012767925839385786,30,1.283735273800639,1.3247220207996886,-0.03093988501399518
2020-08-03,0.026244913536666713,30,1.3174267950655059,1.3247220207996886,-0.005506986084355159
2020-08-04,-0.00887250549533644,30,1.3057379185865836,1.3247220207996886,-0.014330630815395474
2020-08-05,0.009755594206882708,30,1.318476167860854,1.3247220207996886,-0.004714840427476326
2020-08-06,0.000975367123826335,30,1.3197621661685341,1.3247220207996886,-0.0037440720039970017
2020-08-07,0.010214648107322056,30,1.3332430722813027,1.3332430722813027,0.0
2020-08-10,0.0062810967668012856,30,1.341617301031969,1.341617301031969,0.0
2020-08-11,-0.016607631103781384,30,1.3193362158139792,1.341617301031969,-0.01660763110378139
2020-08-12,-0.01932254039584012,30,1.2938432884882187,1.341617301031969,-0.0356092698767395
2020-08-13,-0.001686646213655155,30,1.291661032604627,1.341617301031969,-0.03723585585018602
2020-08-14,0.006880894688422334,30,1.300548816143118,1.341617301031969,-0.030611177164502252
2020-08-17,0.017127845544107585,30,1.3228244153885893,1.341617301031969,-0.014007635134791583
2020-08-18,0.002313690550931483,30,1.3258850217390155,1.341617301031969,-0.01172635391691228
2020-08-19,-0.017951434557899847,30,1.302083483539968,1.341617301031969,-0.029467283599869873
2020-08-20,-0.016772626676987916,30,1.2802441233682802,1.341617301031969,-0.04574566652985219
2020-08-21,0.010092078554696222,30,1.293164447630501,1.341617301031969,-0.036115256835312165
2020-08-24,0.006403203060878253,30,1.3014448421797877,1.341617301031969,-0.029943307097546126
2020-08-25,-0.010730859678231505,30,1.2874792201993983,1.341617301031969,-0.04035284934901165
2020-08-26,-0.012007930160823825,30,1.272019259639732,1.341617301031969,-0.05187622531306235
2020-08-27,0.011290439192991504,30,1.2863809157430084,1.341617301031969,-0.04117149148752992
2020-08-28,0.023356228760262086,30,1.3164259226839374,1.341617301031969,-0.01877687350085183
2020-08-31,-0.0014793385685380263,30,1.3144784830438878,1.341617301031969,-0.0202284347162235
2020-09-01,0.003721227804822232,30,1.3193699569238313,1.341617301031969,-0.01658248152511529
2020-09-02,-0.002588722812303312,30,1.315954473818475,1.341617301031969,-0.01912827688920992
2020-09-03,-0.0017819149551880316,30,1.3136095548612312,1.341617301031969,-0.020876106881742105
2020-09-04,-0.007485901912933979,30,1.3037760025816472,1.341617301031969,-0.02820573230623544
2020-09-07,-0.02117204344672266,30,1.2761724004101942,1.341617301031969,-0.048780602763123806
2020-09-08,0.007143187247011237,30,1.2852883388257919,1.341617301031969,-0.04198586449567176
2020-09-09,-0.014353071944902374,30,1.2668405028286813,1.341617301031969,-0.05573631030679874
2020-09-10,-0.005347492196483809,30,1.2600660831256154,1.341617301031969,-0.06078575301885608
2020-09-11,0.013375172875071104,30,1.2769196848214341,1.341617301031969,-0.04822360009875362
2020-09-14,0.005502559540838244,30,1.2839460114160324,1.341617301031969,-0.042986393788732424
2020-09-15,0.0012629800233135906,30,1.285567609579464,1.341617301031969,-0.041777704722048344
2020-09-16,-0.00034224730712470295,30,1.2851276275269585,1.341617301031969,-0.04210565372223413
2020-09-17,0.000806948935240888,30,1.2861646598976402,1.341617301031969,-0.04133268189943194
2020-09-18,0.017835354478354572,30,1.3091038625244469,1.341617301031969,-0.024234510454294846
2020-09-21,-0.0037347303042308895,30,1.304214712657691,1.341617301031969,-0.02787873139792392
2020-09-22,-0.014300961759392671,30,1.2855631879259362,1.341617301031969,-0.041781000485694476
2020-09-23,0.006304573338239576,30,1.2936681153251564,1.341617301031969,-0.03573983852916194
2020-09-24,-0.022350027089133827,30,1.2647545979032904,1.341617301031969,-0.057291079259007754
2020-09-25,-0.0020921085919122042,30,1.2621085939423564,1.341617301031969,-0.059263328691762276
2020-09-28,0.005725408749900448,30,1.2693346815294384,1.341617301031969,-0.05387722672250197
2020-09-29,0.007856163368886985,30,1.2793067821573278,1.341617301031969,-0.04644433164860949
2020-09-30,0.005651123313813157,30,1.2865363025394965,1.341617301031969,-0.04105567098017022
2020-10-09,0.016546488106759506,30,1.3078239601683805,1.341617301031969,-0.025188510044999172
2020-10-12,0.024663650955069172,30,1.34007967383265,1.341617301031969,-0.0011460997097579972
2020-10-13,0.0032382635775168576,30,1.3444192050313928,1.3444192050313928,0.0
2020-10-14,-0.0036709271216280055,30,1.3394839401088054,1.3444192050313928,-0.0036709271216280297
2020-10-15,-0.0056945988064446215,30,1.33185611646221,1.3444192050313928,-0.009344621470867343
2020-10-16,-0.0014352886754372515,30,1.32994451846094,1.3444192050313928,-0.010766497916931215
2020-10-19,-0.0019213599514551075,30,1.3273892163255119,1.3444192050313928,-0.012667171550471304
2020-10-20,0.007414305957549919,30,1.3372308861001017,1.3444192050313928,-0.005346783878413338
2020-10-21,-0.004203128807885352,30,1.3316103324399402,1.3444192050313928,-0.00952743946494984
2020-10-22,-0.005081972956759872,30,1.3248431247415384,1.3444192050313928,-0.014560994232001653
2020-10-23,-0.007216970355326354,30,1.3152817711848208,1.3444192050313928,-0.021672878323611568
2020-10-26,-0.000444516591608675,30,1.3146971066148887,1.3444192050313928,-0.022107760961217495
2020-10-27,-0.0019784595855326732,30,1.3120960315222343,1.3444192050313928,-0.024042481235161853
2020-10-28,0.008770933328564545,30,1.32360433833539,1.3444192050313928,-0.01548242290656419
2020-10-29,0.00610675949773577,30,1.3316872716997639,1.3444192050313928,-0.009470210841961027
2020-10-30,-0.00211909124541301,30,1.3288653048606769,1.3444192050313928,-0.011569233846486672
2020-11-02,0.021984832912579456,30,1.3580801865513628,1.3580801865513628,0.0
2020-11-03,0.007463577754897384,30,1.3682163236210745,1.3682163236210745,0.0
2020-11-04,0.018051052488394368,30,1.3929140682942365,1.3929140682942365,0.0
2020-11-05,0.019652906199154847,30,1.4202888778219063,1.4202888778219063,0.0
2020-11-06,0.009243102330279428,30,1.4334167532581719,1.4334167532581719,0.0
2020-11-09,0.01302961533638849,30,1.4520936221698606,1.4520936221698606,0.0
2020-11-10,-0.006160267883745511,30,1.443148336465016,1.4520936221698606,-0.006160267883745491
2020-11-11,-0.009360984055497849,30,1.4296390478976486,1.4520936221698606,-0.01546358576980605
2020-11-12,0.0031592474054939,30,1.4341556313505122,1.4520936221698606,-0.012353191657534955
2020-11-13,-0.004942011106710294,30,1.4270680182916267,1.4520936221698606,-0.017234153153870498
2020-11-16,0.008768332183675245,30,1.439581024724707,1.4520936221698606,-0.008616935749952611
2020-11-17,-0.0012991914502477604,30,1.4377107333654457,1.4520936221698606,-0.009904932150946665
2020-11-18,-0.002447600442459615,30,1.4341917919383316,1.4520936221698606,-0.012328289277091072
2020-11-19,0.0034677562202421945,30,1.439165219445846,1.4520936221698606,-0.008903284558674491
2020-11-20,0.013747573601761508,30,1.458950249225273,1.458950249225273,0.0
2020-11-23,0.019012438591828433,30,1.4866884512472014,1.4866884512472014,0.0
2020-11-24,-0.00598856278057185,30,1.4777853241217564,1.4866884512472014,-0.005988562780571813
