code,date,score,rank
600015,2022-09-30,1.4382558870804327,1
601006,2022-09-30,1.3969828542295957,2
601077,2022-09-30,1.3343102910496876,3
601009,2022-09-30,1.1809418490211236,4
601916,2022-09-30,1.173262960696056,5
600025,2022-09-30,1.152244054311485,6
601728,2022-09-30,1.1272721235443435,7
600000,2022-09-30,1.0325050569118028,8
600900,2022-09-30,1.0269648128345379,9
601018,2022-09-30,1.0185254103869095,10
601818,2022-09-30,1.0110034069397418,11
600016,2022-09-30,0.9974840690124581,12
601169,2022-09-30,0.95006921672144,13
601229,2022-09-30,0.9134399247546569,14
600018,2022-09-30,0.9026791693117175,15
601998,2022-09-30,0.8801401959526594,16
975,2022-09-30,0.8722794199895695,17
601186,2022-09-30,0.871562999100866,18
601939,2022-09-30,0.8623558197015283,19
601766,2022-09-30,0.8580473928033344,20
600115,2022-09-30,0.8488168450929283,21
601825,2022-09-30,0.842060419401761,22
600875,2022-09-30,0.7665489626350327,23
601328,2022-09-30,0.759369780999852,24
600515,2022-09-30,0.7485369697647681,25
600887,2022-09-30,0.7477747615101932,26
600188,2022-09-30,0.7374604417969645,27
601838,2022-09-30,0.7347935218148433,28
600050,2022-09-30,0.7336903691541578,29
601319,2022-09-30,0.7291009417965332,30
601077,2022-10-31,1.1335262676602533,1
601998,2022-10-31,1.1232304256527106,2
600000,2022-10-31,1.098165650936656,3
600015,2022-10-31,1.064975425954742,4
601169,2022-10-31,1.0584079567113642,5
601009,2022-10-31,1.043756017713023,6
2422,2022-10-31,1.0353386568079757,7
601229,2022-10-31,1.0088652258559703,8
601728,2022-10-31,0.991743741779885,9
601006,2022-10-31,0.9867684050149764,10
601916,2022-10-31,0.980174335071801,11
601766,2022-10-31,0.9271204616941408,12
600039,2022-10-31,0.9012177636714297,13
600875,2022-10-31,0.8882370102484928,14
601939,2022-10-31,0.8879219722590891,15
600016,2022-10-31,0.8714094873316686,16
601186,2022-10-31,0.8692648288517774,17
300274,2022-10-31,0.8611395477833274,18
166,2022-10-31,0.8522973587149155,19
975,2022-10-31,0.8455760958600553,20
601688,2022-10-31,0.8454439943147941,21
600588,2022-10-31,0.8200982804067006,22
600372,2022-10-31,0.8072635966063763,23
601328,2022-10-31,0.7952380445017556,24
601818,2022-10-31,0.7796719749851411,25
601825,2022-10-31,0.7662239720094894,26
601319,2022-10-31,0.7661088727324988,27
3816,2022-10-31,0.7649190034507702,28
300124,2022-10-31,0.7629880476105723,29
601211,2022-10-31,0.7457128899144885,30
600015,2022-11-30,1.2596216289905637,1
601825,2022-11-30,1.2229861923873304,2
601006,2022-11-30,1.2220797101606136,3
600000,2022-11-30,1.1574896486158333,4
601229,2022-11-30,1.1395891656440102,5
601169,2022-11-30,1.0634547623365005,6
600875,2022-11-30,1.024843851054518,7
601728,2022-11-30,1.005593774935153,8
601998,2022-11-30,0.9819355465029215,9
601211,2022-11-30,0.9613076468253038,10
601628,2022-11-30,0.9590163516015145,11
601077,2022-11-30,0.9455028965060847,12
166,2022-11-30,0.928530078194365,13
601818,2022-11-30,0.9225386918399772,14
600547,2022-11-30,0.9186144859996093,15
601601,2022-11-30,0.8981760370374223,16
600489,2022-11-30,0.8881224214232333,17
617,2022-11-30,0.880147628334944,18
601328,2022-11-30,0.866131255425711,19
601939,2022-11-30,0.8632615023989292,20
601607,2022-11-30,0.8474537361607494,21
600999,2022-11-30,0.83407919691233,22
600061,2022-11-30,0.8323330753628939,23
601319,2022-11-30,0.817226764700839,24
157,2022-11-30,0.805863081916649,25
601688,2022-11-30,0.802530293741856,26
600160,2022-11-30,0.7921931578398352,27
601727,2022-11-30,0.7905902648686881,28
601009,2022-11-30,0.7784006418634658,29
3816,2022-11-30,0.7781922778097609,30
600015,2022-12-30,1.357218682134878,1
600000,2022-12-30,1.252720062216191,2
601229,2022-12-30,1.2240951000452307,3
601211,2022-12-30,1.1659080594101259,4
601825,2022-12-30,1.1607542012990588,5
601169,2022-12-30,1.116478219479418,6
600489,2022-12-30,1.081810282119325,7
2422,2022-12-30,1.075873065389535,8
601006,2022-12-30,1.057562040220913,9
166,2022-12-30,1.0501256135446277,10
601077,2022-12-30,1.0331570220002337,11
601939,2022-12-30,0.9987189884700408,12
600023,2022-12-30,0.9874091715352002,13
601727,2022-12-30,0.9499010527001661,14
600999,2022-12-30,0.9307074793960664,15
600016,2022-12-30,0.9191982375664399,16
601018,2022-12-30,0.9165333155990706,17
601328,2022-12-30,0.8848676474062206,18
3816,2022-12-30,0.8834589293844443,19
601009,2022-12-30,0.880751798220059,20
601138,2022-12-30,0.8583790139124039,21
600018,2022-12-30,0.8455007034265573,22
601688,2022-12-30,0.8452375035940446,23
2736,2022-12-30,0.8044623241421468,24
600674,2022-12-30,0.7962031536128076,25
600886,2022-12-30,0.7852813222440941,26
63,2022-12-30,0.7806989507117255,27
425,2022-12-30,0.7805040488929494,28
601818,2022-12-30,0.778310778548806,29
601988,2022-12-30,0.7762281975810886,30
600015,2023-01-31,1.090308479837686,1
601006,2023-01-31,1.056985965960364,2
600000,2023-01-31,1.0564589200643058,3
601211,2023-01-31,1.0122965754903877,4
601229,2023-01-31,0.9663275995755122,5
601077,2023-01-31,0.9620775501837159,6
425,2023-01-31,0.9456438411866951,7
300433,2023-01-31,0.9271048402608496,8
600489,2023-01-31,0.9117661119010725,9
600999,2023-01-31,0.8849831540768767,10
600570,2023-01-31,0.8409981864548574,11
2532,2023-01-31,0.8391277659546299,12
858,2023-01-31,0.835505724336932,13
601601,2023-01-31,0.8192227762414585,14
938,2023-01-31,0.8137441494486257,15
600674,2023-01-31,0.8051574820983399,16
601169,2023-01-31,0.7986222663406961,17
603369,2023-01-31,0.7704502987242061,18
166,2023-01-31,0.7701442235720809,19
601939,2023-01-31,0.7680511399528331,20
601328,2023-01-31,0.7632833320637386,21
807,2023-01-31,0.7616722918050024,22
600016,2023-01-31,0.7559969880724214,23
600018,2023-01-31,0.73602666071969,24
651,2023-01-31,0.7316451992796197,25
600028,2023-01-31,0.7262113234990896,26
600362,2023-01-31,0.7023053514395153,27
600019,2023-01-31,0.6985188631560696,28
600104,2023-01-31,0.6945024226641867,29
601825,2023-01-31,0.6943077805723052,30
601006,2023-02-28,1.1228950311837202,1
600015,2023-02-28,1.0878772611921361,2
601077,2023-02-28,1.0674845997459632,3
601169,2023-02-28,0.9930967962728241,4
601939,2023-02-28,0.9753172385772059,5
600018,2023-02-28,0.968331403564199,6
601727,2023-02-28,0.9521637511598183,7
601229,2023-02-28,0.9485869347227066,8
600000,2023-02-28,0.9087571601330433,9
600118,2023-02-28,0.8784501053800232,10
601328,2023-02-28,0.865047764299554,11
601211,2023-02-28,0.8579293606777361,12
600104,2023-02-28,0.8218940377299453,13
300394,2023-02-28,0.8133544315829031,14
600028,2023-02-28,0.8092342589706464,15
600900,2023-02-28,0.8079057105781547,16
166,2023-02-28,0.7753090054508025,17
600039,2023-02-28,0.7707609311695998,18
601766,2023-02-28,0.7673106002083495,19
601988,2023-02-28,0.7652204762948197,20
600066,2023-02-28,0.7600142580564366,21
600016,2023-02-28,0.739209860236714,22
651,2023-02-28,0.7319114959106123,23
3816,2023-02-28,0.7242085621025137,24
600989,2023-02-28,0.7211812782471174,25
600025,2023-02-28,0.717795171680681,26
601601,2023-02-28,0.6970326621450816,27
600674,2023-02-28,0.6938140627440242,28
601138,2023-02-28,0.6789530121130758,29
600023,2023-02-28,0.6758846470266291,30
600015,2023-03-31,1.1696271375313734,1
601006,2023-03-31,1.123865751430705,2
600018,2023-03-31,1.1121602026726933,3
601229,2023-03-31,1.096240414746452,4
600000,2023-03-31,1.037715743295485,5
601077,2023-03-31,0.9979842166690457,6
601169,2023-03-31,0.9768515909388963,7
166,2023-03-31,0.9346520647974453,8
600066,2023-03-31,0.8403486383846707,9
601916,2023-03-31,0.8322868093481111,10
601328,2023-03-31,0.8265386003411644,11
601939,2023-03-31,0.7773650373399356,12
600016,2023-03-31,0.7653309263244202,13
988,2023-03-31,0.763971459139893,14
300502,2023-03-31,0.7403357275630823,15
601211,2023-03-31,0.7303820043075909,16
300308,2023-03-31,0.7189372568826699,17
601901,2023-03-31,0.7141905806323577,18
2558,2023-03-31,0.7047503449456035,19
601998,2023-03-31,0.6797145173377905,20
600025,2023-03-31,0.6768086796438556,21
601018,2023-03-31,0.6760954340657009,22
601166,2023-03-31,0.6400464936300269,23
600104,2023-03-31,0.6368913062885923,24
600039,2023-03-31,0.6368657998737431,25
600919,2023-03-31,0.6245805193695823,26
600570,2023-03-31,0.6228571661637744,27
601825,2023-03-31,0.6163963690923514,28
600547,2023-03-31,0.5775367102085521,29
2463,2023-03-31,0.5531625506918054,30
600015,2023-04-28,1.2938126913489956,1
601229,2023-04-28,1.21044449465401,2
600000,2023-04-28,1.1616320879062119,3
601077,2023-04-28,1.1179284000636975,4
601169,2023-04-28,1.1048656292457448,5
600016,2023-04-28,1.0383913577396944,6
601006,2023-04-28,0.9929204480746301,7
601916,2023-04-28,0.9914891443800707,8
601328,2023-04-28,0.9542718008413925,9
600018,2023-04-28,0.9227044409718649,10
601018,2023-04-28,0.9117380537641093,11
601939,2023-04-28,0.9043455866498312,12
601166,2023-04-28,0.8682530547847817,13
600039,2023-04-28,0.8538342799722893,14
600066,2023-04-28,0.8407857443841628,15
600900,2023-04-28,0.8344957844986204,16
601211,2023-04-28,0.811661808213637,17
601998,2023-04-28,0.7606739506816194,18
600905,2023-04-28,0.7273020599533427,19
600025,2023-04-28,0.7049959672851024,20
601825,2023-04-28,0.7001879514860377,21
600886,2023-04-28,0.6882325393820277,22
601009,2023-04-28,0.6652384075299516,23
3816,2023-04-28,0.6372198513902715,24
601901,2023-04-28,0.6335145354669866,25
601601,2023-04-28,0.6257553709539357,26
600919,2023-04-28,0.6166869989658449,27
600547,2023-04-28,0.5827147588170006,28
601607,2023-04-28,0.5636770787081312,29
601818,2023-04-28,0.5550519115304516,30
601825,2023-05-31,1.3082019028056397,1
601229,2023-05-31,1.2859360926628467,2
601018,2023-05-31,1.2568784023904012,3
600886,2023-05-31,1.1766728627700431,4
601211,2023-05-31,1.0233138029070699,5
600018,2023-05-31,0.9564275384257145,6
600104,2023-05-31,0.9148815208773965,7
600674,2023-05-31,0.9031419336076127,8
600905,2023-05-31,0.899514696219209,9
601901,2023-05-31,0.8984318098616259,10
2736,2023-05-31,0.8563907456458066,11
600000,2023-05-31,0.8383671095491629,12
601009,2023-05-31,0.8289835749247708,13
2202,2023-05-31,0.8138924935094028,14
600025,2023-05-31,0.8081327569587802,15
600900,2023-05-31,0.7922102975628217,16
601166,2023-05-31,0.7876384443464116,17
157,2023-05-31,0.7534441531186137,18
601878,2023-05-31,0.7528533692826281,19
600999,2023-05-31,0.7498297593932718,20
600039,2023-05-31,0.7186413451583951,21
601006,2023-05-31,0.709031597173,22
600887,2023-05-31,0.6896538169878293,23
302132,2023-05-31,0.6726885332185281,24
601607,2023-05-31,0.6528616119110655,25
600066,2023-05-31,0.6516530039288636,26
600585,2023-05-31,0.6063693299537997,27
600926,2023-05-31,0.6020944899133513,28
600115,2023-05-31,0.6020898538741338,29
300394,2023-05-31,0.5978158449372201,30
600104,2023-06-30,1.2848091902952865,1
600900,2023-06-30,1.0371469303105274,2
157,2023-06-30,1.0330955950673226,3
601018,2023-06-30,1.0019708853351192,4
600919,2023-06-30,0.9792050678159668,5
600000,2023-06-30,0.9521450611893677,6
601088,2023-06-30,0.9386796955814192,7
601238,2023-06-30,0.9264609985021203,8
600066,2023-06-30,0.9129821387093117,9
601006,2023-06-30,0.8288331490221736,10
600674,2023-06-30,0.8125789563946615,11
601229,2023-06-30,0.8061681754911042,12
600887,2023-06-30,0.7687063907691849,13
2202,2023-06-30,0.7676856828318971,14
600482,2023-06-30,0.7593294000855809,15
600018,2023-06-30,0.7485216556198248,16
600886,2023-06-30,0.7330798990572932,17
600276,2023-06-30,0.7329741766251829,18
302132,2023-06-30,0.73036103722292,19
601211,2023-06-30,0.719410011166767,20
166,2023-06-30,0.7092579075762612,21
600111,2023-06-30,0.668357420255718,22
601169,2023-06-30,0.6645441318550525,23
601901,2023-06-30,0.6620479441419912,24
600025,2023-06-30,0.6456794673915236,25
776,2023-06-30,0.6417318139176794,26
600061,2023-06-30,0.633967233123084,27
600905,2023-06-30,0.6331306820240498,28
600219,2023-06-30,0.6305197570442652,29
333,2023-06-30,0.6261669215249804,30
600104,2023-07-31,1.2967959522032901,1
601018,2023-07-31,1.0404873066064562,2
600900,2023-07-31,0.9461429942144983,3
338,2023-07-31,0.9028516263953478,4
157,2023-07-31,0.8896965338507794,5
600918,2023-07-31,0.8698114127551305,6
600000,2023-07-31,0.8617475021065566,7
2202,2023-07-31,0.8527436605742649,8
601901,2023-07-31,0.8454397647622037,9
601211,2023-07-31,0.8402872376380491,10
601229,2023-07-31,0.8334851288294303,11
895,2023-07-31,0.8276925898282529,12
601238,2023-07-31,0.8271144249128866,13
601878,2023-07-31,0.8033435867975215,14
600905,2023-07-31,0.8027200875494601,15
600061,2023-07-31,0.8010271741816156,16
601727,2023-07-31,0.7951771925080079,17
601985,2023-07-31,0.7936836271912379,18
600372,2023-07-31,0.7917654135840775,19
601336,2023-07-31,0.7843105674562169,20
776,2023-07-31,0.775142850076357,21
166,2023-07-31,0.7730126567376483,22
600515,2023-07-31,0.7646630137698779,23
600066,2023-07-31,0.7483288464924845,24
300433,2023-07-31,0.7421204681168762,25
600660,2023-07-31,0.7369823683469314,26
600018,2023-07-31,0.7367837535245726,27
600989,2023-07-31,0.7354712155351911,28
601688,2023-07-31,0.7324281888068255,29
302132,2023-07-31,0.7009217687836585,30
895,2023-08-31,1.460635642397964,1
600660,2023-08-31,1.3111791333752483,2
601018,2023-08-31,1.2723711773771442,3
600900,2023-08-31,1.2651765932894918,4
601727,2023-08-31,1.259425996452291,5
600025,2023-08-31,1.2031500732109572,6
600938,2023-08-31,1.0794108440958856,7
601058,2023-08-31,1.0587944162856269,8
600104,2023-08-31,1.0083532878076262,9
601229,2023-08-31,0.9956511279351048,10
975,2023-08-31,0.9443453087210044,11
600547,2023-08-31,0.933637376462471,12
333,2023-08-31,0.9156891688830627,13
600018,2023-08-31,0.9037405072118555,14
600886,2023-08-31,0.8690944755640427,15
601006,2023-08-31,0.8493304986049441,16
600000,2023-08-31,0.8383828953735932,17
538,2023-08-31,0.8364364900715605,18
601825,2023-08-31,0.8169070425044852,19
651,2023-08-31,0.7918078532827263,20
600372,2023-08-31,0.7860662163116817,21
600674,2023-08-31,0.7843027964293023,22
600489,2023-08-31,0.767802363103249,23
600999,2023-08-31,0.7589783360327461,24
601985,2023-08-31,0.7383463526072357,25
600015,2023-08-31,0.7364597022386118,26
600515,2023-08-31,0.7339287117721783,27
3816,2023-08-31,0.7112381554459919,28
338,2023-08-31,0.7014390810967064,29
600219,2023-08-31,0.6920212750785936,30
601229,2023-09-28,1.664754571391506,1
600025,2023-09-28,1.603453196870688,2
601825,2023-09-28,1.456954204710282,3
601018,2023-09-28,1.3472718806529438,4
600900,2023-09-28,1.2042610063002004,5
601088,2023-09-28,1.1998238889966741,6
600938,2023-09-28,1.1826549635408101,7
601166,2023-09-28,1.1494409811477817,8
600015,2023-09-28,1.1397813391478608,9
601077,2023-09-28,1.1090712125231355,10
600018,2023-09-28,1.1027626545450289,11
601058,2023-09-28,1.0304678902748476,12
601009,2023-09-28,1.0256352208859767,13
600104,2023-09-28,1.0167340121213988,14
600989,2023-09-28,1.0116476343720076,15
600000,2023-09-28,0.976569496676519,16
600674,2023-09-28,0.9744623601549555,17
2001,2023-09-28,0.9624156271842527,18
601169,2023-09-28,0.951156318696429,19
895,2023-09-28,0.9354951338400103,20
601006,2023-09-28,0.8885849740834483,21
601985,2023-09-28,0.8595887112395292,22
600905,2023-09-28,0.8338212193474761,23
300308,2023-09-28,0.8173777251755604,24
601919,2023-09-28,0.7985847678455187,25
600660,2023-09-28,0.7955282476029694,26
975,2023-09-28,0.7749980860085198,27
600515,2023-09-28,0.7691087869918031,28
601211,2023-09-28,0.7641170736282753,29
651,2023-09-28,0.7638005374768962,30
601229,2023-10-31,1.510740309390928,1
600025,2023-10-31,1.4432588418760621,2
601825,2023-10-31,1.3896703485274264,3
601006,2023-10-31,1.3684683965730127,4
600900,2023-10-31,1.1937211407242845,5
601018,2023-10-31,1.1395952358371482,6
600015,2023-10-31,0.9958614762158282,7
600104,2023-10-31,0.9912863822789714,8
600000,2023-10-31,0.9709289454511657,9
601211,2023-10-31,0.9661928127840621,10
600887,2023-10-31,0.9653540894644915,11
601088,2023-10-31,0.9610880341871115,12
601077,2023-10-31,0.9596827707237586,13
601166,2023-10-31,0.9356718564868726,14
601009,2023-10-31,0.92303247529471,15
600905,2023-10-31,0.9110251332859565,16
600018,2023-10-31,0.8903976158473149,17
600886,2023-10-31,0.8723606297773375,18
601169,2023-10-31,0.8708078024468967,19
600989,2023-10-31,0.8531175038268768,20
600674,2023-10-31,0.8419787847286188,21
601985,2023-10-31,0.84066814816205,22
600999,2023-10-31,0.8359091923522005,23
776,2023-10-31,0.8296991301278367,24
601916,2023-10-31,0.8171875641674596,25
603259,2023-10-31,0.8079492410989829,26
2001,2023-10-31,0.7583624672430852,27
895,2023-10-31,0.7351854939185251,28
300498,2023-10-31,0.7351500226144804,29
600938,2023-10-31,0.7186231731337229,30
600025,2023-11-30,1.4086930490407437,1
601018,2023-11-30,1.3735725954947922,2
600015,2023-11-30,1.3273736583600888,3
601229,2023-11-30,1.321205791442347,4
601006,2023-11-30,1.2847219071498481,5
601825,2023-11-30,1.1748459482029687,6
601169,2023-11-30,1.1431296442976853,7
601211,2023-11-30,1.1365005112255078,8
600918,2023-11-30,1.108237411833332,9
600999,2023-11-30,1.0424806556375588,10
600000,2023-11-30,1.0297713975096263,11
601898,2023-11-30,0.9571956820771126,12
600018,2023-11-30,0.947671472056602,13
601088,2023-11-30,0.9148583975064305,14
600900,2023-11-30,0.8921436315953244,15
601225,2023-11-30,0.8740670723929762,16
300498,2023-11-30,0.8724702946547467,17
776,2023-11-30,0.8659182102329881,18
2001,2023-11-30,0.8614969053087589,19
2736,2023-11-30,0.8340425845855872,20
600104,2023-11-30,0.821893398375078,21
601916,2023-11-30,0.8161929213159005,22
338,2023-11-30,0.8044349698346491,23
600690,2023-11-30,0.7951618586037457,24
600989,2023-11-30,0.7856451370518033,25
601077,2023-11-30,0.7777719228266143,26
600887,2023-11-30,0.7726405215514043,27
601919,2023-11-30,0.7660036252101975,28
601166,2023-11-30,0.7416847952734091,29
601818,2023-11-30,0.7365150899647942,30
601229,2023-12-29,1.5349006861581314,1
600025,2023-12-29,1.3359588750366849,2
601211,2023-12-29,1.2827490578638319,3
601825,2023-12-29,1.2587117973251682,4
601018,2023-12-29,1.220386400692981,5
601225,2023-12-29,1.1793374147477302,6
776,2023-12-29,1.1677685618753548,7
601006,2023-12-29,1.1226895113524398,8
895,2023-12-29,1.1001245800188213,9
601169,2023-12-29,1.0070789081703084,10
600900,2023-12-29,0.9924920871459114,11
601009,2023-12-29,0.9707306236349488,12
600886,2023-12-29,0.967801491279278,13
601916,2023-12-29,0.9657077801368968,14
300498,2023-12-29,0.9546619936005999,15
600999,2023-12-29,0.951517285070563,16
601898,2023-12-29,0.9505424268982825,17
600015,2023-12-29,0.9484492995574336,18
600000,2023-12-29,0.9466115671274916,19
600918,2023-12-29,0.9225909440872936,20
600183,2023-12-29,0.9199355762336264,21
600018,2023-12-29,0.918708838040751,22
2001,2023-12-29,0.8859796732705378,23
601088,2023-12-29,0.8499862921337726,24
600674,2023-12-29,0.8308402739337047,25
975,2023-12-29,0.8016089509625792,26
601818,2023-12-29,0.7950456212241045,27
600938,2023-12-29,0.7929189522913845,28
601077,2023-12-29,0.7638102423786641,29
600406,2023-12-29,0.725916082452185,30
601225,2024-01-31,1.7089356781343634,1
601229,2024-01-31,1.64526153981911,2
895,2024-01-31,1.4775228858822427,3
601009,2024-01-31,1.4738312129476376,4
600900,2024-01-31,1.4270041746958142,5
600018,2024-01-31,1.418577661339216,6
600000,2024-01-31,1.380660882048464,7
601088,2024-01-31,1.3708549907081995,8
601169,2024-01-31,1.370426229264296,9
600025,2024-01-31,1.363481045415533,10
601939,2024-01-31,1.32691695896947,11
601898,2024-01-31,1.2641570997811027,12
601211,2024-01-31,1.2155258949836727,13
601006,2024-01-31,1.1856528072412116,14
600015,2024-01-31,1.1805365981644294,15
600938,2024-01-31,1.158331090475336,16
600887,2024-01-31,1.1554808839005861,17
776,2024-01-31,1.1457225585389057,18
600674,2024-01-31,1.1351871811067213,19
601838,2024-01-31,1.1262688187002643,20
333,2024-01-31,1.1109570733416192,21
600886,2024-01-31,1.1065089132165933,22
600926,2024-01-31,1.0809783927040912,23
600919,2024-01-31,1.0781149586153904,24
601825,2024-01-31,1.0636839439115875,25
157,2024-01-31,1.0581569181871229,26
601916,2024-01-31,1.0383435659040054,27
600188,2024-01-31,1.0181451090508575,28
601818,2024-01-31,1.0168937001793987,29
601328,2024-01-31,1.0072944245907807,30
601225,2024-02-29,1.5547122030494132,1
601229,2024-02-29,1.4769183284747933,2
601009,2024-02-29,1.3459858057043899,3
600000,2024-02-29,1.2813253027502531,4
601088,2024-02-29,1.214872056182071,5
600025,2024-02-29,1.1969423471624876,6
600900,2024-02-29,1.1496804950184676,7
600188,2024-02-29,1.1310795045167916,8
333,2024-02-29,1.1304486162634766,9
600887,2024-02-29,1.118953059001251,10
600938,2024-02-29,1.0930073480028346,11
895,2024-02-29,1.0495718246663608,12
601898,2024-02-29,1.0272904851917812,13
601169,2024-02-29,1.0044750936857478,14
600104,2024-02-29,0.9753260896879127,15
601211,2024-02-29,0.9750865370750855,16
157,2024-02-29,0.9542978413546668,17
600015,2024-02-29,0.941860479427271,18
600150,2024-02-29,0.9359135777302677,19
600066,2024-02-29,0.9225796006419249,20
600690,2024-02-29,0.9100663486914989,21
600160,2024-02-29,0.8907303017448865,22
601916,2024-02-29,0.8741636700910522,23
651,2024-02-29,0.8715421951879124,24
601939,2024-02-29,0.8685828484130987,25
600018,2024-02-29,0.8538536201550201,26
601825,2024-02-29,0.8469785014924792,27
601077,2024-02-29,0.8318250252607564,28
600926,2024-02-29,0.8269285203109741,29
601058,2024-02-29,0.8258938602642538,30
601229,2024-03-29,1.547218182707706,1
600000,2024-03-29,1.3702079460978105,2
601169,2024-03-29,1.180497300517613,3
600015,2024-03-29,1.179637727770406,4
601916,2024-03-29,1.1726929801368666,5
600887,2024-03-29,1.1629863008675665,6
601009,2024-03-29,1.1542793210662996,7
600023,2024-03-29,1.1195612475148031,8
600104,2024-03-29,1.0419861575949343,9
333,2024-03-29,1.010723200503029,10
651,2024-03-29,0.9989055966119321,11
600919,2024-03-29,0.9805006830296144,12
2625,2024-03-29,0.971796799620233,13
600690,2024-03-29,0.9664119270613806,14
600016,2024-03-29,0.9256995378647349,15
600362,2024-03-29,0.9157961062598717,16
600160,2024-03-29,0.8992167082126649,17
601006,2024-03-29,0.8690117319693993,18
600900,2024-03-29,0.8392253817353673,19
600025,2024-03-29,0.837461557049377,20
601088,2024-03-29,0.8343554640560206,21
601816,2024-03-29,0.8214292079042881,22
600489,2024-03-29,0.7953611835247067,23
600926,2024-03-29,0.7863647293467899,24
601225,2024-03-29,0.7729907350946378,25
600547,2024-03-29,0.7674767564219017,26
338,2024-03-29,0.7672358505312008,27
601872,2024-03-29,0.7663876948140281,28
600938,2024-03-29,0.7557668876690503,29
157,2024-03-29,0.7433405926213057,30
601229,2024-04-30,1.5852991668650322,1
600000,2024-04-30,1.3187707502774877,2
600015,2024-04-30,1.2709808961269407,3
600690,2024-04-30,1.20769929842787,4
600887,2024-04-30,1.1929061206792513,5
600104,2024-04-30,1.064483425700575,6
600926,2024-04-30,1.0391232230710699,7
600066,2024-04-30,1.003116401306081,8
651,2024-04-30,0.9463470357360322,9
333,2024-04-30,0.9089840072731309,10
600160,2024-04-30,0.8869753839805671,11
601916,2024-04-30,0.8830831938674865,12
601018,2024-04-30,0.8829892847382205,13
601919,2024-04-30,0.8778718683940094,14
600018,2024-04-30,0.8697899959907227,15
601166,2024-04-30,0.8594280895209753,16
601058,2024-04-30,0.8550241128714662,17
600025,2024-04-30,0.8390778824696675,18
601816,2024-04-30,0.8379376152236752,19
600019,2024-04-30,0.8339733270728327,20
601009,2024-04-30,0.8326070562975175,21
600016,2024-04-30,0.826747777869469,22
300502,2024-04-30,0.8257460785566405,23
300476,2024-04-30,0.8189514289152902,24
601169,2024-04-30,0.8152383271458933,25
2001,2024-04-30,0.8105679579483082,26
600362,2024-04-30,0.7803974690055453,27
600886,2024-04-30,0.761185399574377,28
600900,2024-04-30,0.7464302660637999,29
601838,2024-04-30,0.7317754913611382,30
601229,2024-05-31,1.647461361720435,1
600015,2024-05-31,1.6041250270953231,2
601009,2024-05-31,1.312308809912359,3
600000,2024-05-31,1.25740783777255,4
600886,2024-05-31,1.2379518180369624,5
601838,2024-05-31,1.1735872887460397,6
600926,2024-05-31,1.147451170088322,7
601169,2024-05-31,1.073602407765411,8
601825,2024-05-31,1.0728795485147782,9
600018,2024-05-31,1.0367658643652047,10
600025,2024-05-31,1.0121247016893593,11
601916,2024-05-31,0.9949232548507526,12
600900,2024-05-31,0.9930709986529335,13
600674,2024-05-31,0.9802110604286259,14
600066,2024-05-31,0.9581209293481759,15
601166,2024-05-31,0.9465009137401714,16
601328,2024-05-31,0.9064360349429376,17
600104,2024-05-31,0.8973997799649105,18
601088,2024-05-31,0.876922971135654,19
300502,2024-05-31,0.8762160528440458,20
600887,2024-05-31,0.8534051152164842,21
601939,2024-05-31,0.8501489356604823,22
600690,2024-05-31,0.8278057832201204,23
601077,2024-05-31,0.8164094015303678,24
2001,2024-05-31,0.7976595631195756,25
651,2024-05-31,0.7970968073389272,26
2714,2024-05-31,0.7916888579950103,27
601898,2024-05-31,0.7885787030513166,28
2938,2024-05-31,0.7685825317991934,29
600016,2024-05-31,0.7674659059743713,30
600000,2024-06-28,1.245744052348156,1
600025,2024-06-28,1.2233614734159741,2
601169,2024-06-28,1.1923029803970782,3
601939,2024-06-28,1.1153806528240586,4
2938,2024-06-28,1.108218726556231,5
600886,2024-06-28,1.0933036942668657,6
601009,2024-06-28,1.0735079172893278,7
600674,2024-06-28,1.0358941902864125,8
600900,2024-06-28,1.007329960661387,9
601166,2024-06-28,1.0026165524629886,10
600104,2024-06-28,0.9643427693363368,11
300502,2024-06-28,0.962831481573596,12
600926,2024-06-28,0.9277557798756592,13
601088,2024-06-28,0.9018438278968212,14
600066,2024-06-28,0.8949344701787165,15
601818,2024-06-28,0.8892620776857121,16
601838,2024-06-28,0.8716937506859573,17
600015,2024-06-28,0.8667262247484103,18
601988,2024-06-28,0.8619759423964122,19
600018,2024-06-28,0.8556925282740949,20
601229,2024-06-28,0.8477966227158106,21
333,2024-06-28,0.8356204988412941,22
600938,2024-06-28,0.7920581766290858,23
300433,2024-06-28,0.7896912892539462,24
600036,2024-06-28,0.7798634018186319,25
600941,2024-06-28,0.7775460289711361,26
651,2024-06-28,0.7687219513508993,27
601816,2024-06-28,0.7672308240546797,28
776,2024-06-28,0.762376138988551,29
600016,2024-06-28,0.7590174974694198,30
600999,2024-07-31,1.2597830004580488,1
600025,2024-07-31,1.1961369478413013,2
601319,2024-07-31,1.1182569292384763,3
601816,2024-07-31,1.0905352562269777,4
600104,2024-07-31,1.03948608596724,5
601009,2024-07-31,1.0229789854385907,6
600900,2024-07-31,0.9809659115236767,7
2938,2024-07-31,0.9748914542430889,8
601377,2024-07-31,0.937168903841454,9
166,2024-07-31,0.9323554696051471,10
600000,2024-07-31,0.9057065973862044,11
601868,2024-07-31,0.9047778409238809,12
600958,2024-07-31,0.8916244211715684,13
601601,2024-07-31,0.8792914999689628,14
